SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON
CND125,23,2023,6/13/23 8:00,0.16,0.033,0.643,0.249,0.18,0.035,0.036,0.418,0.123,0.303,0.116,0.99,0.755,6/6/23
CND125,23,2024,6/11/24 8:00,0.182,0.033,0.53,0.206,0.079,0.043,0.101,0.258,0.182,0.177,0.068,0.841,0.703,6/4/24
CND125,24,2020,6/16/20 8:00,0.06,0.039,0.428,0.166,0.064,0.024,0.103,0.29,0.237,0.198,0.076,0.779,0.658,6/9/20
CND125,24,2021,6/15/21 8:00,0.04,0.034,0.421,0.163,0.102,0.024,0.116,0.252,0.159,0.27,0.103,0.794,0.573,6/8/21
CND125,24,2022,6/21/22 8:00,0.15,0.033,0.765,0.297,0.07,0.041,0.113,0.272,0.212,0.405,0.155,0.94,0.966,6/14/22
CND125,24,2023,6/20/23 8:00,0.162,0.042,0.746,0.289,0.115,0.033,0.075,0.573,0.264,0.274,0.105,1.286,0.998,6/13/23
CND125,24,2024,6/18/24 8:00,0.169,0.168,0.677,0.263,0.088,0.069,0.377,0.43,0.691,0.394,0.15,1.166,1.357,6/11/24
CND125,25,2020,6/23/20 8:00,0.042,0.033,0.482,0.187,0.073,0.015,0.035,0.321,0.069,0.197,0.075,0.817,0.543,6/16/20
CND125,25,2021,6/22/21 8:00,0.136,0.034,0.684,0.265,0.087,0.045,0.075,0.263,0.103,0.166,0.063,0.912,0.776,6/15/21
CND125,25,2022,6/28/22 8:00,0.147,0.042,0.764,0.296,0.06,0.043,0.195,0.286,0.309,0.438,0.167,0.869,1.06,6/21/22
CND125,25,2023,6/27/23 8:00,0.049,0.033,0.352,0.137,0.082,0.017,0.048,0.254,0.091,0.246,0.094,0.705,0.437,6/20/23
CND125,25,2024,6/25/24 8:00,0.105,0.981,0.357,0.139,0.08,0.127,1.009,0.241,0.695,0.25,0.095,1.159,1.046,6/18/24
CND125,26,2020,6/30/20 8:00,0.327,0.033,0.524,0.203,0.153,0.1,0.095,0.208,0.307,0.191,0.073,0.956,0.823,6/23/20
CND125,26,2021,6/29/21 8:00,0.068,0.235,0.487,0.189,0.085,0.059,0.401,0.166,0.316,0.148,0.056,0.929,0.796,6/22/21
CND125,26,2022,7/5/22 8:00,0.047,0.032,0.516,0.2,0.082,0.022,0.108,0.269,0.155,0.226,0.086,0.81,0.663,6/28/22
CND125,26,2023,7/4/23 8:00,0.094,0.033,0.701,0.272,0.142,0.022,0.038,0.522,0.058,0.373,0.142,1.402,0.748,6/27/23
CND125,26,2024,7/2/24 8:00,0.075,0.034,0.831,0.322,0.056,0.035,0.201,0.321,0.092,0.364,0.139,1.159,0.91,6/25/24
CND125,27,2020,7/7/20 8:00,0.074,0.033,0.722,0.28,0.155,0.034,0.068,0.385,0.083,0.263,0.1,1.178,0.793,6/30/20
CND125,27,2021,7/6/21 8:00,0.055,0.034,0.333,0.129,0.174,0.042,0.198,0.262,0.322,0.16,0.061,0.838,0.649,6/29/21
CND125,27,2022,7/12/22 8:00,0.031,0.033,0.415,0.161,0.072,0.015,0.061,0.21,0.147,0.227,0.087,0.65,0.555,7/5/22
CND125,27,2023,7/11/23 8:00,0.037,0.032,0.472,0.183,0.145,0.017,0.014,0.314,0.057,0.21,0.08,0.916,0.521,7/4/23
CND125,27,2024,7/9/24 8:00,0.054,0.032,0.592,0.23,0.107,0.039,0.223,0.209,0.228,0.353,0.135,0.865,0.811,7/2/24
CND125,28,2020,7/14/20 8:00,0.067,0.032,0.393,0.152,0.082,0.029,0.087,0.269,0.147,0.183,0.07,0.795,0.533,7/7/20
CND125,28,2021,7/13/21 8:00,0.075,0.032,0.444,0.172,0.09,0.036,0.17,0.247,0.164,0.185,0.071,0.972,0.601,7/6/21
CND125,28,2022,7/19/22 8:00,0.057,0.033,0.499,0.194,0.073,0.021,0.072,0.209,0.149,0.172,0.066,0.766,0.64,7/12/22
CND125,28,2023,7/18/23 8:00,0.063,0.033,0.454,0.176,0.112,0.016,0.045,0.459,0.098,0.232,0.089,1.053,0.544,7/11/23
CND125,28,2024,7/16/24 8:00,0.063,0.032,0.627,0.243,0.063,0.017,0.054,0.266,0.057,-,-,0.73,0.674,7/9/24
CND125,29,2020,7/21/20 8:00,0.07,0.034,0.678,0.263,0.086,0.028,0.119,0.362,0.111,0.238,0.091,1.146,0.779,7/14/20
CND125,29,2021,7/20/21 8:00,0.07,0.034,0.402,0.156,0.099,0.033,0.127,0.215,0.223,0.137,0.052,0.711,0.619,7/13/21
CND125,29,2022,7/26/22 8:00,0.107,0.032,0.56,0.217,0.074,0.032,0.101,0.253,0.159,0.214,0.082,0.982,0.71,7/19/22
CND125,29,2023,7/25/23 8:00,0.108,0.033,0.672,0.261,0.101,0.023,0.03,0.398,0.07,0.311,0.119,1.094,0.731,7/18/23
CND125,29,2024,7/23/24 8:00,0.05,0.034,0.422,0.164,0.072,0.016,0.039,0.194,0.083,-,-,0.644,0.498,7/16/24
CND125,30,2020,7/28/20 8:00,0.043,0.033,0.465,0.18,0.091,0.023,0.124,0.204,0.154,0.138,0.053,0.674,0.612,7/21/20
CND125,30,2021,7/27/21 8:00,0.095,0.033,0.883,0.343,0.139,0.036,0.164,0.543,0.124,0.238,0.091,1.45,0.993,7/20/21
CND125,30,2022,8/2/22 8:00,0.098,0.033,0.546,0.212,0.058,0.03,0.127,0.267,0.153,0.238,0.091,0.946,0.69,7/26/22
CND125,30,2023,8/1/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,7/25/23
CND125,30,2024,7/30/24 8:00,0.043,0.033,0.37,0.144,0.093,0.017,0.051,0.266,0.139,-,-,0.731,0.503,7/23/24
CND125,31,2020,8/4/20 8:00,0.153,0.166,0.494,0.192,0.093,0.06,0.271,0.25,0.326,0.182,0.069,1.091,0.813,7/28/20
CND125,31,2021,8/3/21 8:00,0.099,0.034,0.684,0.265,0.13,0.023,0.049,0.565,0.096,1.64,0.626,1.361,0.77,7/27/21
CND125,31,2022,8/9/22 8:00,0.104,0.032,0.616,0.239,0.054,0.029,0.123,0.208,0.17,0.335,0.128,0.859,0.777,8/2/22
CND125,31,2023,8/8/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,8/1/23
CND125,31,2024,8/6/24 8:00,0.114,0.034,0.416,0.161,0.106,0.036,0.121,0.206,0.171,-,-,0.821,0.58,7/30/24
CND125,32,2020,8/11/20 8:00,0.049,0.032,0.46,0.178,0.103,0.021,0.078,0.313,0.079,0.161,0.061,0.901,0.532,8/4/20
CND125,32,2021,8/10/21 8:00,0.059,0.032,0.643,0.249,0.072,0.014,0.058,0.318,0.07,0.19,0.073,0.87,0.703,8/3/21
CND125,32,2022,8/16/22 8:00,0.076,0.033,0.467,0.181,0.062,0.021,0.058,0.227,0.146,0.294,0.112,0.569,0.606,8/9/22
CND125,32,2023,8/15/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,8/8/23
CND125,32,2024,8/13/24 8:00,0.072,0.016,0.457,0.177,0.09,0.025,0.063,0.207,0.031,-,-,0.87,0.481,8/6/24
CND125,33,2020,8/18/20 8:00,0.033,0.033,0.409,0.159,0.073,0.012,0.047,0.375,0.058,0.204,0.078,0.903,0.46,8/11/20
CND125,33,2021,8/17/21 8:00,0.059,0.04,0.432,0.168,0.091,0.023,0.112,0.309,0.108,0.155,0.059,0.914,0.534,8/10/21
CND125,33,2022,8/23/22 8:00,0.047,0.048,0.25,0.097,0.069,0.031,0.187,0.199,0.286,0.248,0.095,0.703,0.532,8/16/22
CND125,33,2023,8/22/23 8:00,0.161,0.033,0.716,0.278,0.081,0.034,0.059,0.373,0.106,0.31,0.118,1.121,0.811,8/15/23
CND125,33,2024,8/20/24 8:00,0.072,0.016,0.457,0.177,0.09,0.025,0.063,0.207,0.031,-,-,0.87,0.481,8/13/24
CND125,34,2020,8/25/20 8:00,0.078,0.033,0.393,0.152,0.088,0.029,0.08,0.338,0.151,0.136,0.052,0.999,0.538,8/18/20
CND125,34,2021,8/24/21 8:00,0.042,0.032,0.4,0.155,0.08,0.019,0.078,0.283,0.067,0.2,0.076,0.919,0.461,8/17/21
CND125,34,2022,8/30/22 8:00,0.049,0.033,0.427,0.166,0.062,0.013,0.045,0.349,0.095,0.25,0.095,1.036,0.515,8/23/22
CND125,34,2023,8/29/23 8:00,0.195,0.04,1.046,0.406,0.102,0.043,0.106,0.535,0.178,0.476,0.182,1.573,1.208,8/22/23
CND125,34,2024,8/27/24 8:00,0.108,0.033,0.664,0.258,0.071,0.029,0.082,0.316,0.139,-,-,0.922,0.793,8/20/24
CND125,35,2020,9/1/20 8:00,0.158,0.035,0.436,0.169,0.101,0.048,0.162,0.372,0.338,0.162,0.062,1.209,0.767,8/25/20
CND125,35,2021,8/31/21 8:00,0.308,0.057,0.458,0.178,0.106,0.074,0.251,0.217,0.429,0.334,0.127,1.334,0.88,8/24/21
CND125,35,2022,9/6/22 8:00,0.1,0.061,0.507,0.197,0.066,0.033,0.125,0.334,0.207,0.307,0.117,1.023,0.705,8/30/22
CND125,35,2023,9/5/23 8:00,0.062,0.033,0.57,0.221,0.064,0.023,0.088,0.29,0.118,0.361,0.138,0.85,0.678,8/29/23
CND125,35,2024,9/3/24 8:00,0.07,0.032,0.606,0.235,0.096,0.019,0.061,0.319,0.058,-,-,0.921,0.654,8/27/24
CND125,36,2020,9/8/20 8:00,0.134,0.033,0.474,0.184,0.086,0.042,0.119,0.361,0.257,0.265,0.101,1.071,0.724,9/1/20
CND125,36,2021,9/7/21 8:00,0.103,0.034,0.336,0.13,0.076,0.033,0.11,0.218,0.264,0.218,0.083,0.632,0.594,8/31/21
CND125,36,2022,9/13/22 8:00,0.039,0.034,0.336,0.13,0.068,0.025,0.146,0.166,0.186,0.205,0.078,0.603,0.516,9/6/22
CND125,36,2023,9/12/23 8:00,0.073,0.033,0.535,0.208,0.072,0.021,0.072,0.333,0.059,0.333,0.127,1.061,0.585,9/5/23
CND125,36,2024,9/10/24 8:00,0.067,0.39,0.252,0.098,0.063,0.067,0.492,0.135,0.529,-,-,0.637,0.777,9/3/24
CND125,37,2020,9/15/20 8:00,0.053,0.274,0.262,0.102,0.077,0.061,0.412,0.201,0.497,0.149,0.057,0.793,0.754,9/8/20
CND125,37,2021,9/14/21 8:00,0.081,0.033,0.569,0.221,0.075,0.023,0.048,0.34,0.093,0.267,0.102,0.866,0.653,9/7/21
CND125,37,2022,9/20/22 8:00,0.135,0.059,0.619,0.24,0.08,0.051,0.176,0.336,0.273,0.216,0.082,1.097,0.882,9/13/22
CND125,37,2023,9/19/23 8:00,0.078,0.033,0.424,0.165,0.085,0.036,0.031,0.309,0.146,0.274,0.105,0.93,0.563,9/12/23
CND125,37,2024,9/17/24 8:00,0.097,0.656,0.259,0.1,0.071,0.076,0.523,0.263,0.437,-,-,0.825,0.692,9/10/24
CND125,38,2020,9/22/20 8:00,0.09,0.389,0.211,0.082,0.073,0.055,0.36,0.203,0.431,0.187,0.071,0.573,0.638,9/15/20
CND125,38,2021,9/21/21 8:00,0.06,0.061,0.549,0.213,0.078,0.035,0.198,0.366,0.283,0.158,0.06,1.114,0.823,9/14/21
CND125,38,2022,9/27/22 8:00,0.172,0.033,0.685,0.266,0.072,0.037,0.046,0.343,0.132,0.317,0.121,0.903,0.807,9/20/22
CND125,38,2023,9/26/23 8:00,0.083,0.033,0.537,0.208,0.069,0.028,0.056,0.383,0.166,0.275,0.105,1.095,0.694,9/19/23
CND125,38,2024,9/24/24 8:00,0.062,0.036,0.338,0.131,0.084,0.031,0.148,0.319,0.427,-,-,0.878,0.759,9/17/24
CND125,39,2020,9/29/20 8:00,0.044,0.033,0.431,0.167,0.078,0.022,0.109,0.199,0.181,0.133,0.051,0.526,0.605,9/22/20
CND125,39,2021,9/28/21 8:00,0.062,0.033,0.334,0.13,0.059,0.02,0.037,0.196,0.105,0.177,0.068,0.562,0.434,9/21/21
CND125,39,2022,10/4/22 8:00,0.114,0.038,0.302,0.117,0.047,0.032,0.019,0.165,0.203,0.218,0.083,0.335,0.5,9/27/22
CND125,39,2023,10/3/23 8:00,0.056,0.033,0.319,0.124,0.056,0.041,0.186,0.157,0.305,0.158,0.06,0.523,0.619,9/26/23
CND125,39,2024,10/1/24 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,9/24/24
CND125,40,2020,10/6/20 8:00,0.135,0.034,0.374,0.145,0.074,0.026,0.022,0.256,0.173,0.147,0.056,0.709,0.541,9/29/20
CND125,40,2021,10/5/21 8:00,0.186,0.033,0.818,0.317,0.086,0.04,0.137,0.403,0.126,0.214,0.082,1.443,0.932,9/28/21
CND125,40,2022,10/11/22 8:00,0.146,0.034,0.562,0.218,0.063,0.025,0.028,0.333,0.225,0.307,0.117,0.794,0.778,10/4/22
CND125,40,2023,10/10/23 8:00,0.152,0.076,0.407,0.158,0.078,0.062,0.297,0.199,0.388,0.261,0.1,0.796,0.788,10/3/23
CND125,40,2024,10/8/24 8:00,0.145,0.033,0.559,0.217,0.087,0.035,0.096,0.248,0.18,-,-,0.897,0.73,10/1/24
CND125,41,2020,10/13/20 8:00,0.215,0.157,0.402,0.156,0.106,0.048,0.181,0.285,0.455,0.228,0.087,0.764,0.851,10/6/20
CND125,41,2021,10/12/21 8:00,0.042,0.252,0.215,0.083,0.063,0.039,0.3,0.247,0.437,0.164,0.063,0.748,0.648,10/5/21
CND125,41,2022,10/18/22 8:00,0.379,0.033,0.484,0.188,0.067,0.039,0.094,0.333,0.239,0.316,0.121,0.852,0.716,10/11/22
CND125,41,2023,10/17/23 8:00,0.139,0.034,0.424,0.165,0.067,0.019,0.027,0.226,0.145,0.274,0.105,0.586,0.562,10/10/23
CND125,41,2024,10/15/24 8:00,0.293,0.034,0.46,0.178,0.078,0.056,0.019,0.173,0.187,-,-,0.586,0.64,10/8/24
CND125,42,2020,10/20/20 8:00,0.088,0.17,0.403,0.156,0.086,0.042,0.223,0.249,0.362,0.21,0.08,0.751,0.759,10/13/20
CND125,42,2021,10/19/21 8:00,0.13,0.035,0.489,0.19,0.081,0.029,0.043,0.283,0.137,0.241,0.092,0.804,0.619,10/12/21
CND125,42,2022,10/25/22 8:00,0.173,0.034,0.677,0.263,0.06,0.033,0.038,0.214,0.223,0.295,0.113,0.495,0.889,10/18/22
CND125,42,2023,10/24/23 8:00,0.085,0.034,0.334,0.13,0.057,0.016,0.016,0.226,0.114,0.279,0.106,0.566,0.442,10/17/23
CND125,42,2024,10/22/24 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,10/15/24
CND125,43,2020,10/27/20 8:00,0.041,0.262,0.234,0.091,0.073,0.057,0.453,0.075,0.499,0.201,0.077,0.546,0.729,10/20/20
CND125,43,2021,10/26/21 8:00,0.159,0.034,0.558,0.217,0.077,0.033,0.08,0.288,0.206,0.325,0.124,0.851,0.755,10/19/21
CND125,43,2022,11/1/22 8:00,0.08,0.522,0.517,0.201,0.064,0.07,0.519,0.296,0.852,0.222,0.085,0.768,1.362,10/25/22
CND125,43,2023,10/31/23 8:00,0.096,0.2,0.322,0.125,0.068,0.08,0.599,0.099,0.698,0.298,0.114,0.795,1.015,10/24/23
CND125,43,2024,10/29/24 8:00,0.209,0.034,0.706,0.274,0.077,0.05,0.152,0.239,0.374,-,-,0.897,1.069,10/22/24
CND125,44,2020,11/3/20 8:00,0.072,0.035,0.337,0.131,0.079,0.024,0.104,0.28,0.268,0.24,0.092,0.748,0.599,10/27/20
CND125,44,2021,11/2/21 8:00,0.039,0.034,0.283,0.11,0.056,0.016,0.048,0.195,0.12,0.17,0.065,0.522,0.399,10/26/21
CND125,44,2022,11/8/22 8:00,0.117,2.175,0.508,0.197,0.105,0.194,1.547,0.131,0.567,0.222,0.085,1.172,1.067,11/1/22
CND125,44,2023,11/7/23 8:00,0.169,0.029,0.897,0.348,0.077,0.029,0.074,0.419,0.287,0.456,0.174,0.995,1.17,10/31/23
CND125,44,2024,11/5/24 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,10/29/24
CND125,45,2020,11/10/20 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,11/3/20
CND125,45,2021,11/9/21 8:00,0.097,0.035,0.583,0.226,0.064,0.032,0.124,0.252,0.383,0.325,0.124,0.702,0.956,11/2/21
CND125,45,2022,11/15/22 8:00,0.097,0.842,0.268,0.104,0.071,0.078,0.572,0.188,0.579,0.305,0.116,0.569,0.842,11/8/22
CND125,45,2023,11/14/23 8:00,0.214,0.039,0.655,0.254,0.087,0.042,0.098,0.526,0.617,0.442,0.169,1.119,1.262,11/7/23
CND125,46,2020,11/17/20 8:00,0.101,0.31,0.268,0.104,0.069,0.047,0.345,0.204,0.432,0.349,0.133,0.646,0.695,11/10/20
CND125,46,2021,11/16/21 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,11/9/21
CND125,46,2022,11/22/22 8:00,0.112,0.037,0.783,0.304,0.052,0.021,0.034,0.416,0.559,0.524,0.2,0.784,1.33,11/15/22
CND125,46,2023,11/21/23 8:00,-,-,-,-,-,-,-,-,-,-,-,-,-,11/14/23
CND125,47,2020,11/24/20 8:00,0.149,0.034,1.128,0.438,0.122,0.074,0.372,0.207,0.603,0.639,0.244,1.198,1.713,11/17/20
CND125,47,2021,11/23/21 8:00,0.173,0.21,0.504,0.196,0.072,0.047,0.279,0.312,0.645,0.454,0.173,0.79,1.141,11/16/21
CND125,47,2022,11/29/22 8:00,0.078,0.034,0.762,0.296,0.06,0.018,0.049,0.187,0.164,0.55,0.21,0.499,0.914,11/22/22
CND125,47,2023,11/28/23 8:00,0.06,0.044,0.334,0.13,0.057,0.025,0.145,0.34,0.573,0.355,0.135,0.862,0.902,11/21/23
CND125,48,2020,12/1/20 8:00,0.076,0.034,0.482,0.187,0.07,0.036,0.236,0.216,0.427,0.275,0.105,0.852,0.901,11/24/20
CND125,48,2021,11/30/21 8:00,0.12,0.038,0.578,0.224,0.057,0.021,0.046,0.21,0.215,0.426,0.163,0.47,0.784,11/23/21
CND125,48,2022,12/6/22 8:00,0.084,0.273,0.294,0.114,0.06,0.038,0.254,0.272,0.639,0.293,0.112,0.589,0.928,11/29/22
CND125,48,2023,12/5/23 8:00,0.122,0.035,0.676,0.262,0.061,0.026,0.137,0.296,0.414,0.394,0.15,0.874,1.079,11/28/23
CND125,49,2020,12/8/20 8:00,0.081,0.035,0.532,0.206,0.062,0.019,0.073,0.457,0.565,0.542,0.207,1.143,1.089,12/1/20
CND125,49,2021,12/7/21 8:00,0.241,0.035,0.738,0.286,0.088,0.032,0.114,0.323,0.472,0.473,0.181,0.795,1.199,11/30/21
CND125,49,2022,12/13/22 8:00,0.051,0.044,0.61,0.237,0.083,0.021,0.116,0.724,1.188,0.481,0.184,1.23,1.789,12/6/22
CND125,49,2023,12/12/23 8:00,0.058,0.049,0.53,0.206,0.054,0.021,0.129,0.296,0.443,0.427,0.163,0.7,0.965,12/5/23
CND125,50,2020,12/15/20 8:00,0.137,0.036,0.764,0.296,0.08,0.026,0.107,0.511,0.608,0.459,0.175,1.163,1.36,12/8/20
CND125,50,2021,12/14/21 8:00,0.12,0.036,0.741,0.288,0.061,0.022,0.068,0.338,0.323,0.416,0.159,0.976,1.053,12/7/21
CND125,50,2022,12/20/22 8:00,0.094,0.06,0.577,0.224,0.068,0.017,0.024,0.32,0.367,0.502,0.192,0.706,0.934,12/13/22
CND125,50,2023,12/19/23 8:00,0.087,0.034,0.722,0.28,0.043,0.016,0.024,0.166,0.258,0.582,0.222,0.39,0.968,12/12/23
CND125,51,2020,12/22/20 8:00,0.038,0.035,0.503,0.195,0.052,0.012,0.035,0.652,0.998,0.268,0.102,0.953,1.494,12/15/20
CND125,51,2021,12/21/21 8:00,0.048,0.05,0.564,0.219,0.06,0.03,0.178,0.279,0.569,0.281,0.107,0.643,1.124,12/14/21
CND125,51,2022,12/27/22 8:00,0.061,0.057,0.442,0.172,0.051,0.022,0.123,0.417,1.089,0.454,0.173,0.562,1.524,12/20/22
CND125,51,2023,12/26/23 8:00,0.088,0.22,0.568,0.22,0.068,0.042,0.23,0.219,0.543,0.578,0.221,0.544,1.102,12/19/23
CND125,52,2020,12/29/20 8:00,0.146,0.127,0.319,0.124,0.052,0.033,0.152,0.241,0.471,0.518,0.198,0.599,0.785,12/22/20
CND125,52,2021,12/28/21 8:00,0.154,0.06,0.649,0.252,0.072,0.037,0.187,0.238,0.481,0.348,0.133,0.836,1.119,12/21/21
CND125,52,2022,1/3/23 8:00,0.057,0.06,0.76,0.295,0.091,0.022,0.12,0.448,0.823,0.352,0.134,0.88,1.571,12/27/22
CND125,52,2023,1/2/24 8:00,0.04,0.038,0.254,0.099,0.07,0.014,0.046,0.247,0.313,0.378,0.144,0.513,0.563,12/26/23
CND125,53,2021,1/4/22 8:00,0.037,0.061,0.237,0.092,0.084,0.027,0.189,0.32,0.274,0.221,0.084,1.09,0.507,12/28/21
COW137,1,2021,1/5/21 8:00,0.04,0.033,0.294,0.114,0.066,0.016,0.106,0.178,0.208,0.275,0.105,0.599,0.497,12/29/20
COW137,1,2022,1/11/22 8:00,0.042,0.035,0.28,0.109,0.036,0.014,0.087,0.182,0.211,0.241,0.092,0.479,0.487,1/4/22
COW137,1,2023,1/10/23 8:00,0.045,0.033,0.189,0.073,0.051,0.008,0.019,0.192,0.191,0.162,0.062,0.398,0.377,1/3/23
COW137,1,2024,1/9/24 8:00,0.019,0.034,0.183,0.071,0.031,0.005,0.03,0.163,0.105,0.222,0.085,0.419,0.285,1/2/24
COW137,2,2021,1/12/21 8:00,0.019,0.034,0.211,0.082,0.04,0.005,0.024,0.318,0.233,0.141,0.054,0.672,0.441,1/5/21
COW137,2,2022,1/18/22 8:00,0.091,0.034,0.258,0.1,0.034,0.012,0.024,0.345,0.448,0.302,0.115,0.723,0.702,1/11/22
COW137,2,2023,1/17/23 8:00,0.046,0.035,0.257,0.1,0.04,0.007,0.052,0.233,0.221,0.139,0.053,0.59,0.473,1/10/23
COW137,2,2024,1/16/24 8:00,0.177,0.034,0.174,0.068,0.037,0.016,0.051,0.211,0.38,0.298,0.114,0.523,0.551,1/9/24
COW137,3,2021,1/19/21 8:00,0.058,0.035,0.232,0.09,0.033,0.01,0.017,0.223,0.217,0.182,0.069,0.447,0.445,1/12/21
COW137,3,2022,1/25/22 8:00,0.064,0.036,0.365,0.142,0.063,0.012,0.03,0.287,0.226,0.232,0.089,0.616,0.585,1/18/22
COW137,3,2023,1/24/23 8:00,0.117,0.032,0.189,0.073,0.038,0.014,0.054,0.214,0.225,0.201,0.077,0.612,0.411,1/17/23
COW137,3,2024,1/23/24 8:00,0.046,0.068,0.267,0.104,0.025,0.014,0.08,0.223,0.364,0.169,0.064,0.498,0.627,1/16/24
COW137,4,2021,1/26/21 8:00,0.096,0.033,0.345,0.134,0.055,0.013,0.045,0.166,0.232,0.237,0.09,0.477,0.572,1/19/21
COW137,4,2022,2/1/22 8:00,0.107,0.035,0.442,0.172,0.033,0.01,0.037,0.325,0.369,0.283,0.108,0.672,0.804,1/25/22
COW137,4,2023,1/31/23 8:00,0.027,0.033,0.301,0.117,0.041,0.005,0.013,0.167,0.128,0.169,0.064,0.401,0.424,1/24/23
COW137,4,2024,1/30/24 8:00,0.011,0.034,0.066,0.026,0.022,0.005,0.017,0.049,0.082,0.151,0.058,0.138,0.147,1/23/24
COW137,5,2021,2/2/21 8:00,0.048,0.033,0.369,0.143,0.036,0.007,0.027,0.205,0.231,0.248,0.095,0.441,0.594,1/26/21
COW137,5,2022,2/8/22 8:00,0.053,0.039,0.497,0.193,0.034,0.016,0.096,0.21,0.283,0.257,0.098,0.516,0.772,2/1/22
COW137,5,2023,2/7/23 8:00,0.05,0.033,0.313,0.121,0.033,0.011,0.059,0.149,0.197,0.218,0.083,0.35,0.506,1/31/23
COW137,5,2024,2/6/24 8:00,0.042,0.032,0.211,0.082,0.027,0.007,0.016,0.151,0.065,0.199,0.076,0.385,0.272,1/30/24
COW137,6,2020,2/11/20 8:00,0.021,0.033,0.217,0.084,0.032,0.009,0.046,0.204,0.138,0.154,0.059,0.512,0.352,2/4/20
COW137,6,2021,2/9/21 8:00,0.029,0.033,0.439,0.17,0.036,0.007,0.035,0.156,0.125,0.27,0.103,0.356,0.557,2/2/21
COW137,6,2022,2/15/22 8:00,0.152,0.033,0.398,0.154,0.047,0.013,0.031,0.272,0.271,0.421,0.161,0.576,0.663,2/8/22
COW137,6,2023,2/14/23 8:00,0.066,0.032,0.257,0.1,0.05,0.021,0.118,0.166,0.221,0.167,0.064,0.472,0.475,2/7/23
COW137,6,2024,2/13/24 8:00,0.047,0.046,0.255,0.099,0.048,0.022,0.146,0.086,0.329,0.196,0.075,0.352,0.58,2/6/24
COW137,7,2020,2/18/20 8:00,0.026,0.032,0.327,0.127,0.045,0.014,0.088,0.213,0.196,0.168,0.064,0.608,0.518,2/11/20
COW137,7,2021,2/16/21 8:00,0.043,0.033,0.129,0.05,0.056,0.011,0.048,0.227,0.191,0.131,0.05,0.546,0.319,2/9/21
COW137,7,2022,2/22/22 8:00,0.105,0.313,0.249,0.097,0.049,0.042,0.299,0.221,0.503,0.243,0.093,0.693,0.748,2/15/22
COW137,7,2023,2/21/23 8:00,0.089,0.042,0.32,0.124,0.061,0.027,0.159,0.277,0.432,0.242,0.092,0.813,0.747,2/14/23
COW137,7,2024,2/20/24 8:00,0.07,0.033,0.228,0.088,0.032,0.01,0.03,0.197,0.145,0.339,0.129,0.508,0.369,2/13/24
COW137,8,2020,2/25/20 8:00,0.033,0.033,0.271,0.105,0.039,0.009,0.018,0.166,0.094,0.155,0.059,0.428,0.36,2/18/20
COW137,8,2021,2/23/21 8:00,0.022,0.033,0.331,0.128,0.037,0.009,0.04,0.23,0.096,0.293,0.112,0.588,0.422,2/16/21
COW137,8,2022,3/1/22 8:00,0.069,0.048,0.198,0.077,0.068,0.028,0.179,0.248,0.404,0.157,0.06,0.786,0.598,2/22/22
COW137,8,2023,2/28/23 8:00,0.171,0.032,0.261,0.101,0.08,0.045,0.241,0.327,0.379,0.213,0.081,1.291,0.636,2/21/23
COW137,8,2024,2/27/24 8:00,0.124,0.032,0.477,0.185,0.056,0.017,0.044,0.258,0.247,0.275,0.105,0.564,0.716,2/20/24
COW137,9,2020,3/3/20 8:00,0.067,0.033,0.32,0.124,0.032,0.012,0.027,0.221,0.185,0.208,0.079,0.538,0.5,2/25/20
COW137,9,2021,3/2/21 8:00,0.085,0.103,0.262,0.102,0.06,0.028,0.178,0.221,0.284,0.27,0.103,0.698,0.541,2/23/21
COW137,9,2022,3/8/22 8:00,0.224,0.11,0.444,0.172,0.163,0.043,0.254,0.184,0.454,0.295,0.113,0.762,0.89,3/1/22
COW137,9,2023,3/7/23 8:00,0.146,0.032,0.322,0.125,0.062,0.028,0.107,0.233,0.251,0.205,0.078,0.795,0.567,2/28/23
COW137,9,2024,3/5/24 8:00,0.102,0.032,0.217,0.084,0.049,0.024,0.108,0.226,0.267,0.146,0.056,0.749,0.48,2/27/24
COW137,10,2020,3/10/20 8:00,0.134,0.138,0.41,0.159,0.045,0.03,0.156,0.278,0.288,0.25,0.095,0.815,0.691,3/3/20
COW137,10,2021,3/9/21 8:00,0.125,0.031,0.425,0.165,0.045,0.018,0.025,0.208,0.16,0.372,0.142,0.505,0.577,3/2/21
COW137,10,2022,3/15/22 8:00,0.079,0.036,0.295,0.114,0.038,0.013,0.045,0.167,0.161,0.238,0.091,0.433,0.452,3/8/22
COW137,10,2023,3/14/23 8:00,0.055,0.033,0.413,0.16,0.032,0.007,0.021,0.263,0.155,0.214,0.082,0.615,0.562,3/7/23
